,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,tweet,sentiment
1078,1356581114425475073,2022-02-04 03:41:37+00:00,c34269d2824fd138,1489444004672405506,in,1,0,0,0,"Pemindahan ibukota sangat penting harus didukung
Prokes Lindungi Keluarga https://t.co/I74cTk7pvn",5
1079,1397034089899696129,2022-02-04 03:37:28+00:00, ,1489442957803491331,in,1,0,0,0,"Pemindahan ibukota sangat penting harus didukung
Prokes Lindungi Keluarga https://t.co/1TIbiGMLp8",5
1080,1397034089899696129,2022-02-04 03:37:26+00:00, ,1489442952162152452,in,1,0,0,0,"Pemindahan ibukota sangat penting harus didukung
Prokes Lindungi Keluarga https://t.co/AK6nGGIN1i",5
1081,1397034089899696129,2022-02-04 03:37:18+00:00, ,1489442914669252609,in,1,0,0,0,"Pemindahan ibukota sangat penting harus didukung
Prokes Lindungi Keluarga https://t.co/c3qHpje6HN",5
1082,1132879057761124352,2022-02-04 03:07:57+00:00, ,1489435531268493312,in,0,1,0,0,"Penelitian ini  juga membahas tentang pembelajaran pemindahan Ibu Kota dari Malaysia, tetapi bukan juga dampaknya bagi Ibu Kota yang ditinggalkan.

dan menurut @Pak_JK pemindahan Ibukota Indonesia tak bisa disamakan dengan malaysia, karena malaysia cuma pindah 20 Km. https://t.co/EgnlEEaULj https://t.co/GFF5KcZBjQ",2
1083,1396674757815197697,2022-02-04 03:06:49+00:00, ,1489435245522739200,in,85,4,6,39,"Pemindahan Ibukota Baru Bukan untuk kepentingan Rakyat.Tapi untuk kepentingan Oligarki.
Tolak UU IKN tolak Pemindahan Ibukota Baru. https://t.co/tUh9YvzN18",1
1084,29385415,2022-02-04 02:59:55+00:00, ,1489433507445100547,in,0,0,0,8,"RT @JJRizal: pernyataan kang @ridwankamil ""Pemindahan Ibu Kota wacana lama sejak zaman Bung Karno"" saya setuju, tapi harus ditegaskan sejak…",3
1085,960921983759233024,2022-02-04 02:51:24+00:00, ,1489431365749972992,in,0,0,0,0,"@TofaTofa_id Mereka yg dengan sekuat tenaga menjegal pemindahan Ibukota Negara karna mereka takut dengan suku dayak yg mendukung Pemerintahan Pak Jokowi agar ada pemerataan dari sabang sampai merauke.
kadrun juga susah klo demo di IKN krn kejauhan😂😂😂",1
1086,3286546952,2022-02-04 02:47:01+00:00, ,1489430262249246721,in,8,0,1,0,"@ekurnia82 @_ekokuntadhi Analoginya ya gini ntod :
- dari dulu wacana pemindahan ibukota mulu 
- ibukota WAJIB HARUS DIPINDAHKAN (liat kajian kasusnya)
- yg ga mau obukota pindah itu yg punya usaha di jkt (preman, pengusaha hitam, politisi busuk)",1
1087,1345336621361610754,2022-02-04 02:26:51+00:00, ,1489425186726498307,in,1,0,1,0,"@____Tannatta Pokoknya BATAL... Kan.. 

Pemindahan Ibukota Negara!!! 

Ibu KOTA.. Indonesia.. 

Mutlak Tetap.. Di.. 

..... JAKARTA...",1
1088,1356956285166518273,2022-02-04 02:22:54+00:00,413c7bba7bac61a4,1489424195276926981,in,0,0,1,0,"Pemindahan Ibukota Negara bisa membuat ekonomi luar Jawa berkembang.

Prokes Lindungi Keluarga https://t.co/9KESC1FOw3",3
1089,774247796459253760,2022-02-04 02:03:59+00:00, ,1489419431709413377,in,0,0,0,0,"RT @PinocchioRegime: @msaid_didu Gak sabar pengen lihat semua jajaran kabinet beserta keluarga pindah ke IKN, sekalian juga sama semua yg d…",1
1090,1384845309889507328,2022-02-04 01:56:49+00:00, ,1489417630549102594,in,4,0,0,1,@_ekokuntadhi Kelompok yg menolak pemindahan ibukota rata2 manusia tdk berguna... Benar benar sampah..,1
1091,739792355792814085,2022-02-04 01:33:49+00:00,6e0f0a00ef60a2bf,1489411842841579522,in,0,0,0,0,"Pandemi itu terjadi 2 tahun belakangan sdgkan rencana pemindahan ibukota sudah lama, jauh sebelum pandemi. Benci boleh tp jangan pamer kebodohan! Jangan banyak makan jeroan... Asam uratnya kambuh tuh! https://t.co/r6jc0B6ABJ",1
1092,830049354434039809,2022-02-04 00:57:32+00:00, ,1489402709040001027,in,0,0,0,16,"RT @PKSejahtera: Aleg PKS H. Aus Hidayat Nur Temui Tokoh Adat Kutai dan Tokoh Bubuhan Banjar, mendengar pandangan para tokoh adat, terutama…",4
1093,1437215863896043522,2022-02-04 00:22:33+00:00, ,1489393906198679553,in,0,0,0,3,RT @TintinSetiadi04: Sebagai tanda bhw seriusnya keinginan presiden memindahkan ibukota beliau akan berkemah di titik nol kawasan IKN.. aka…,1
1094,4852921095,2022-02-05 23:49:53+00:00, ,1490110459194003456,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1095,1430778902541074433,2022-02-05 23:35:01+00:00, ,1490106721078939651,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1096,949599962,2022-02-05 23:32:37+00:00, ,1490106115539226625,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1097,2390015749,2022-02-05 23:31:34+00:00, ,1490105850098163712,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1098,3223460754,2022-02-05 23:29:17+00:00, ,1490105275298181121,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1099,1079584435882749957,2022-02-05 23:19:10+00:00, ,1490102732161568769,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1100,1904798287,2022-02-05 23:17:15+00:00, ,1490102249430814720,in,2,0,2,0,@KompasTV Saya belum baca atau dengar secara jelas apa alasan Tokoh2 Nasional yang meminta penundaan pemindahan / penolakan pemindahan ibukota. Pemerintah harus mendengarkan alasan Tokoh2 Nasional tersebut. Lalu mempertimbangkannya. Semoga tercapai win-win solution. Semoga😊🤔🙏,1
1101,2481602298,2022-02-05 23:13:56+00:00, ,1490101413564739586,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1102,1259825719,2022-02-05 23:12:02+00:00, ,1490100936492318720,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1103,58642062,2022-02-05 23:10:20+00:00, ,1490100507574439937,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1104,483734668,2022-02-05 23:05:17+00:00, ,1490099236926795781,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1105,2876368950,2022-02-05 22:55:56+00:00, ,1490096884056457216,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1106,1034295340780773376,2022-02-05 22:54:19+00:00, ,1490096478609559554,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1107,851395847480684545,2022-02-05 22:53:39+00:00, ,1490096309088694273,in,0,0,0,39,"RT @____Tannatta: Pemindahan Ibukota Baru Bukan untuk kepentingan Rakyat.Tapi untuk kepentingan Oligarki.
Tolak UU IKN tolak Pemindahan Ibu…",1
1108,2225205043,2022-02-05 22:38:03+00:00, ,1490092384842969093,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1109,1413925159711346690,2022-02-05 22:26:20+00:00, ,1490089436973264896,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1110,989364933354700800,2022-02-05 22:21:25+00:00, ,1490088197182746625,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1111,1337573604171472896,2022-02-05 22:10:01+00:00, ,1490085328727601153,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1112,530939666,2022-02-05 22:06:10+00:00, ,1490084360825217025,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1113,233770833,2022-02-05 22:05:31+00:00, ,1490084195049558019,in,0,0,0,0,"Ayo dukung petisi utk menolak pemindahan ibukota. Presiden Republik Indonesia: Pak Presiden, 2022-2024 Bukan Waktunya Memindahkan Ibukota Negara - Tandatangani Petisi! https://t.co/HPHxbtnME8 lewat @ChangeOrg_ID",1
1114,233770833,2022-02-05 21:58:41+00:00, ,1490082475917586433,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1115,1132611023163125762,2022-02-05 21:42:26+00:00, ,1490078387913777154,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1116,1177734620978089984,2022-02-05 21:20:45+00:00, ,1490072929400664064,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1117,2849475270,2022-02-05 21:15:22+00:00, ,1490071574694686721,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1118,1115290602512367622,2022-02-05 20:54:57+00:00, ,1490066436177350662,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1119,1306231780119179264,2022-02-05 20:12:53+00:00, ,1490055849855033345,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1120,826394054392893440,2022-02-05 19:23:00+00:00, ,1490043298651656192,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1121,1321024561748406272,2022-02-05 19:14:01+00:00, ,1490041036013735936,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1122,1361879244867969032,2022-02-05 19:03:30+00:00, ,1490038391097995265,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1123,82508028,2022-02-05 19:01:05+00:00, ,1490037782701490180,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1124,1118902601922297856,2022-02-05 18:55:32+00:00, ,1490036385272709129,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1125,1457008308150169601,2022-02-05 18:37:23+00:00, ,1490031816350199812,in,0,0,0,0,@RamliRizal lebih condong dilakukan demi pemerataan pembangunan dan ekonomi  harga diri dan martabat bangsa dan negara ini juga ditunjukkan kepada bangsa yg pernah menjajah negeri ini  itu lah tujuan pemindahan ibukota pemerintahan negara RI,5
1126,1470316392658268162,2022-02-05 18:03:20+00:00, ,1490023248750206980,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1127,3071457614,2022-02-05 17:54:15+00:00, ,1490020962120601602,in,6,0,3,0,"@KompasTV Puluhan ya boss, ratusan bahkan ribuan tokoh nasional mendukung pembangunan IKN  dan pemindahan ibukota baru,",5
1128,4772611213,2022-02-05 17:53:18+00:00, ,1490020724626845696,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1129,1267975558421286912,2022-02-05 17:50:56+00:00, ,1490020129669021696,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1130,1295012378107551744,2022-02-05 17:48:00+00:00, ,1490019390838161409,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1131,65910935,2022-02-05 17:33:35+00:00, ,1490015760617410562,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1132,1466634332,2022-02-05 17:25:37+00:00, ,1490013758592192516,in,1,0,0,0,"Pemindahan ibukota demi pemerataan ekonomi lbh cepat ,yang tdk urgensi udah tau pandemi ngotot FORMULA-E

https://t.co/qYxMJbiDGb

Rencana pemerintah memindahkan ibu kota ditolak oleh sejumlah kalangan. Bahkan ada yang membuat petisi penolakan pemindahan Ibu Kota Negara ini.",1
1133,1066343385034715136,2022-02-05 17:21:11+00:00, ,1490012641259319296,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1134,65314947,2022-02-05 17:16:59+00:00, ,1490011584806416385,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1135,1273615930166132737,2022-02-05 17:16:45+00:00, ,1490011524261617664,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1136,1028321975746187264,2022-02-05 17:12:06+00:00, ,1490010356860604420,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1137,1466651439040663556,2022-02-05 17:08:33+00:00, ,1490009461007650818,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1138,2904922105,2022-02-05 17:00:16+00:00, ,1490007376589893632,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1139,1314080449547825153,2022-02-05 17:00:12+00:00, ,1490007360152412162,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1140,703316586,2022-02-05 17:00:03+00:00, ,1490007323326451712,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1141,202097986,2022-02-05 16:56:35+00:00, ,1490006449954889728,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1142,1178120609756139522,2022-02-05 16:52:00+00:00, ,1490005297686929408,in,2,0,0,0,@smkfess aku waktu kelas 10 dikasih sepuluh pilihan mosi debat dan aku sendiri dapet peningkatan keaktifan membaca buku dapat mengurangi tingkat kenakalan remaja. tapi mungkin sender bisa coba mosi: pemindahan ibukota indonesia sangat diperlukan!,4
1143,1161769730,2022-02-05 16:46:30+00:00, ,1490003911469514752,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1144,1167114420616433664,2022-02-05 16:42:29+00:00, ,1490002903721181184,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1145,942606612723666944,2022-02-05 16:32:31+00:00, ,1490000395808428038,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1146,1298070995119439872,2022-02-05 16:32:15+00:00, ,1490000326770192387,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1147,1446403367454973957,2022-02-05 16:29:46+00:00, ,1489999703785631744,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1148,475374465,2022-02-05 16:26:13+00:00, ,1489998810705117186,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1149,1277273215442669568,2022-02-05 16:17:46+00:00, ,1489996681538306050,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1150,100531828,2022-02-05 16:09:01+00:00, ,1489994480799207433,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1151,143322010,2022-02-05 16:08:24+00:00, ,1489994324687597569,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1152,2944003356,2022-02-05 16:05:50+00:00, ,1489993680475725824,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1153,124613409,2022-02-05 16:04:35+00:00, ,1489993365378633732,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1154,222035446,2022-02-05 16:03:40+00:00, ,1489993135581122563,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1155,919434071415013376,2022-02-05 16:02:38+00:00, ,1489992872636010505,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1156,1338697733205454848,2022-02-05 16:00:22+00:00, ,1489992304643686408,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1157,1096402008746016769,2022-02-05 15:56:31+00:00, ,1489991332986720261,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1158,1089314493480394752,2022-02-05 15:56:18+00:00, ,1489991281291907076,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1159,1095491536320528384,2022-02-05 15:48:05+00:00, ,1489989212254662657,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1160,1475856455320289281,2022-02-05 15:43:36+00:00, ,1489988085798502400,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1161,1108236517305020416,2022-02-05 15:40:38+00:00, ,1489987336662577155,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1162,1338697733205454848,2022-02-05 15:35:15+00:00, ,1489985981604593667,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1163,1078646148787630080,2022-02-05 15:29:39+00:00, ,1489984574025527296,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1164,1466651439040663556,2022-02-05 15:27:31+00:00, ,1489984034344083461,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1165,1338862976669863936,2022-02-05 15:16:31+00:00, ,1489981268984958978,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1166,3270044118,2022-02-05 15:14:42+00:00, ,1489980810107432965,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1167,1333596764444655617,2022-02-05 15:07:57+00:00, ,1489979112844574722,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1168,1078345862009376768,2022-02-05 15:06:39+00:00, ,1489978784304754693,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1169,1073158479861342208,2022-02-05 15:06:21+00:00, ,1489978709092098051,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1170,2198479603,2022-02-05 14:57:13+00:00, ,1489976413226614784,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1171,1262364098664083457,2022-02-05 14:57:04+00:00, ,1489976374446399489,in,0,0,0,0,ALASAN POLITIK DIANTARA BEBERAPA KALANGAN YANG INGIN MENGGAGALKAN RELOKASI ATAU PEMINDAHAN IBUKOTA NEGARA YAITU DARI SISI NAMA YANG SUDAH MENJADI PILIHAN SEBAB DI ANGGAP POLITIK DAN TERPIKIR AKAN MENGUNTUNGKAN SALAH SATU NAMA PARTAI POLITIK YAITU PARTAI NUSANTARA BERSAHAJA KARENA,2
1172,1113130256368463873,2022-02-05 14:55:40+00:00, ,1489976020870787078,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1173,910747596548857856,2022-02-05 14:53:14+00:00, ,1489975408317857794,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1174,1246404051807289349,2022-02-05 14:51:19+00:00, ,1489974928241684482,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1175,1211524415877345285,2022-02-05 14:50:37+00:00, ,1489974750298652675,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1176,1246404051807289349,2022-02-05 14:47:37+00:00, ,1489973995642310656,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1177,1416530840893358084,2022-02-05 14:42:52+00:00, ,1489972798877761544,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1178,1326709235057479680,2022-02-05 14:42:02+00:00, ,1489972590655721472,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1179,159742413,2022-02-05 14:37:40+00:00, ,1489971491261521921,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1180,1231414375644160000,2022-02-05 14:36:35+00:00, ,1489971220334649345,in,0,0,0,0,"Mari dukung petisi ini. https://t.co/EpgPOj1p1U Pemindahan ibukota negara harus dilakukan dan didukung, tapi waktunya bukan saat pandemi.  Dana APBN lebih perlu digunakan untuk penanggulangan Covid. 
Mohon berkenan Bapak Presiden @jokowi dan para wakil rakyat @DPR_RI",1
1181,802748295625854977,2022-02-05 14:36:28+00:00, ,1489971188583796736,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1182,223375260,2022-02-05 14:31:00+00:00, ,1489969812373913600,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1183,879936301264273410,2022-02-05 14:28:52+00:00, ,1489969274852577281,in,0,0,0,587,RT @MCAOps: Peryataan sikap ulama Madura menolak pemindahan Ibukota Negara! https://t.co/WfYUvcONM9,1
1184,1170004055956979717,2022-02-05 14:26:50+00:00, ,1489968763248136192,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1185,1087624434448355328,2022-02-05 14:26:40+00:00, ,1489968723058323456,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1186,863106851910565888,2022-02-05 14:26:31+00:00, ,1489968686295580674,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
1187,974648298530156545,2022-02-05 14:23:10+00:00, ,1489967841457864706,in,0,0,0,1332,"RT @msaid_didu: Ayo bersatu meluruskan arah pembangunan bangsa.
Mari bersama-sama tandatangani petisi terkait pemindahan Ibu Kota Negara. h…",5
